grid,rho0,n_agents,step,n_runs,raw_contact_detections_n,raw_contact_detections_mean,raw_contact_detections_sd,raw_contact_detections_median,raw_contact_detections_ci95_low,raw_contact_detections_ci95_high,raw_contact_detections_iqr,raw_contact_detections_min,raw_contact_detections_max,unique_contact_events_n,unique_contact_events_mean,unique_contact_events_sd,unique_contact_events_median,unique_contact_events_ci95_low,unique_contact_events_ci95_high,unique_contact_events_iqr,unique_contact_events_min,unique_contact_events_max,cumulative_raw_contact_detections_n,cumulative_raw_contact_detections_mean,cumulative_raw_contact_detections_sd,cumulative_raw_contact_detections_median,cumulative_raw_contact_detections_ci95_low,cumulative_raw_contact_detections_ci95_high,cumulative_raw_contact_detections_iqr,cumulative_raw_contact_detections_min,cumulative_raw_contact_detections_max,cumulative_unique_contact_events_n,cumulative_unique_contact_events_mean,cumulative_unique_contact_events_sd,cumulative_unique_contact_events_median,cumulative_unique_contact_events_ci95_low,cumulative_unique_contact_events_ci95_high,cumulative_unique_contact_events_iqr,cumulative_unique_contact_events_min,cumulative_unique_contact_events_max,active_contacts_n,active_contacts_mean,active_contacts_sd,active_contacts_median,active_contacts_ci95_low,active_contacts_ci95_high,active_contacts_iqr,active_contacts_min,active_contacts_max,max_rho_n,max_rho_mean,max_rho_sd,max_rho_median,max_rho_ci95_low,max_rho_ci95_high,max_rho_iqr,max_rho_min,max_rho_max,max_u_n,max_u_mean,max_u_sd,max_u_median,max_u_ci95_low,max_u_ci95_high,max_u_iqr,max_u_min,max_u_max,mean_agent_speed_n,mean_agent_speed_mean,mean_agent_speed_sd,mean_agent_speed_median,mean_agent_speed_ci95_low,mean_agent_speed_ci95_high,mean_agent_speed_iqr,mean_agent_speed_min,mean_agent_speed_max
100x100x100,1.8,40,48,100,100,0.17,0.40339468604243256,0.0,0.08995774257747247,0.25004225742252756,0.0,0.0,2.0,100,0.14,0.37658754867650873,0.0,0.06527686021596965,0.21472313978403038,0.0,0.0,2.0,100,4.92,2.939387691339814,5.0,4.336761711555908,5.503238288444092,4.25,0.0,13.0,100,4.54,2.49208849170832,4.0,4.045515576989892,5.034484423010108,3.25,0.0,12.0,100,0.17,0.40339468604243256,0.0,0.08995774257747247,0.25004225742252756,0.0,0.0,2.0,100,1.801740181230073,0.00273750442265782,1.8006037195616749,1.801197000962025,1.802283361498121,0.0018761836543685906,1.8000777993721608,1.817136153825272,100,0.0035114194873477915,0.003731022077828154,0.0022641235027433,0.002771103761990811,0.004251735212704772,0.0032851052359572502,0.0005900503647564,0.0196318387320108,100,0.18800910120457717,0.00017949241610301804,0.18806312206995185,0.18797348601510588,0.18804471639404846,1.0152790633766173e-06,0.1868678362125954,0.1880810059706781
100x100x100,1.8,40,49,100,100,0.14,0.348735088019777,0.0,0.07080339267381773,0.20919660732618228,0.0,0.0,1.0,100,0.11,0.3144660377352202,0.0,0.047603115722756204,0.1723968842772438,0.0,0.0,1.0,100,5.06,2.977423467538755,5.0,4.469214588365839,5.6507854116341605,4.0,0.0,14.0,100,4.65,2.483785803806745,4.0,4.157163010397697,5.142836989602304,3.0,0.0,12.0,100,0.14,0.348735088019777,0.0,0.07080339267381773,0.20919660732618228,0.0,0.0,1.0,100,1.8015179512854016,0.0024172021548741515,1.800658928756024,1.8010383259362903,1.8019975766345129,0.001419359380610885,1.800078461395114,1.8147470012464368,100,0.0035998559210211113,0.0038623010840096663,0.0023523450593047,0.0028334915927188536,0.004366220249323369,0.0037605380121179,0.0004840259285038,0.0201810931932917,100,0.18799372370928172,0.00021878975501197088,0.18806312242707401,0.1879503110752089,0.18803713634335453,1.6211631737317322e-06,0.1867650415038055,0.1880828380518236
100x100x100,1.8,40,50,100,100,0.08,0.27265992434429076,0.0,0.025898355609778823,0.13410164439022118,0.0,0.0,1.0,100,0.06,0.23868325657594203,0.0,0.012640063624216553,0.10735993637578345,0.0,0.0,1.0,100,5.14,3.025213908456589,5.0,4.539731928066543,5.740268071933456,4.0,0.0,15.0,100,4.71,2.4875244275740847,5.0,4.21642118633222,5.20357881366778,3.0,0.0,12.0,100,0.08,0.27265992434429076,0.0,0.025898355609778823,0.13410164439022118,0.0,0.0,1.0,100,1.8016124633772832,0.0023215891793481234,1.8005759754541804,1.801151809716855,1.8020731170377113,0.001824414283312814,1.800076451767774,1.812170672664282,100,0.0038313937466508603,0.004484484318964706,0.0021380518146755,0.0029415747661695364,0.004721212727132184,0.0035063342548524996,0.0005614594056172,0.0242801534857085,100,0.1880053641483684,0.00021935898971894646,0.18806318643171777,0.18796183856578008,0.18804888973095674,5.005950998726583e-07,0.1866717514383418,0.188087476459836
100x100x100,1.8,40,51,100,100,0.1,0.3333333333333333,0.0,0.03385943494711943,0.16614056505288058,0.0,0.0,2.0,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,5.24,3.098125859028945,5.0,4.625264615236654,5.854735384763346,4.0,0.0,17.0,100,4.8,2.5186175460824427,5.0,4.300251637050023,5.299748362949977,4.0,0.0,12.0,100,0.1,0.3333333333333333,0.0,0.03385943494711943,0.16614056505288058,0.0,0.0,2.0,100,1.8017021878489938,0.0026353021863695573,1.8006083880377082,1.8011792867219192,1.8022250889760685,0.001653483857106286,1.8000717182968564,1.814791712770491,100,0.003412225630494691,0.0034178482171279387,0.0025000430392134497,0.002734050393457224,0.004090400867532158,0.00304352312759915,0.0004601424393977,0.018262980815208,100,0.18800935637309427,0.00023315748732292534,0.18806313856596674,0.18796309286922072,0.1880556198769678,5.389990826165647e-07,0.1862992124302696,0.1880770739069292
100x100x100,1.8,40,52,100,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,5.33,3.1141741775438327,5.0,4.712080280672484,5.947919719327516,4.0,0.0,17.0,100,4.88,2.5237458131303416,5.0,4.379234077609153,5.380765922390847,4.0,0.0,12.0,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,1.8013664174833144,0.0019352572698888525,1.8005762220221615,1.800982420455255,1.8017504145113739,0.0013261599239611233,1.8000693265394747,1.80956305092704,100,0.0036407293231742687,0.004331716656277826,0.00205466082140515,0.002781222761288699,0.004500235885059838,0.00329452505547585,0.0005387491449929,0.0263135034407979,100,0.18799885728144455,0.00026917255579555474,0.18806314445728656,0.18794544760663343,0.18805226695625568,5.540691672967224e-07,0.1862989282374263,0.1880783947005437
100x100x100,1.8,40,53,100,100,0.12,0.3265986323710904,0.0,0.05519574572843419,0.1848042542715658,0.0,0.0,1.0,100,0.1,0.30151134457776363,0.0,0.04017360789931881,0.1598263921006812,0.0,0.0,1.0,100,5.45,3.1346064467102686,5.0,4.828026075188542,6.071973924811458,5.0,0.0,17.0,100,4.98,2.5504208406940347,5.0,4.4739411734215615,5.486058826578439,4.0,0.0,12.0,100,0.12,0.3265986323710904,0.0,0.05519574572843419,0.1848042542715658,0.0,0.0,1.0,100,1.8014654962288779,0.002333489273641856,1.800531814143374,1.8010024813315673,1.8019285111261885,0.0013735708757680598,1.8000686411263325,1.8135033409566963,100,0.0033693254163230605,0.0037347462483043516,0.0021708291077382497,0.0026282707347471336,0.004110380097898988,0.0032318690998310255,0.0004384024183898,0.0249470853622822,100,0.18800200724751764,0.0002111211262550398,0.18806312808843315,0.1879601162357623,0.18804389825927298,1.0071874089467858e-06,0.1866374442277842,0.1880794642138685
100x100x100,1.8,40,54,100,100,0.05,0.21904291355759029,0.0,0.006537133779415109,0.09346286622058489,0.0,0.0,1.0,100,0.04,0.19694638556693236,0.0,0.0009215643204418256,0.07907843567955818,0.0,0.0,1.0,100,5.5,3.1829723736333513,5.0,4.868429225980545,6.131570774019455,5.0,0.0,17.0,100,5.02,2.6052782476109435,5.0,4.503056273749101,5.5369437262508985,4.0,0.0,12.0,100,0.05,0.21904291355759029,0.0,0.006537133779415109,0.09346286622058489,0.0,0.0,1.0,100,1.8013921997836464,0.002301202865030803,1.8005691804947523,1.8009355912102631,1.8018488083570297,0.0011433271546856805,1.800063112811853,1.811931580892553,100,0.0038529089471502557,0.004375995700250679,0.00239378182021815,0.002984616462299588,0.004721201432000923,0.003919123850906574,0.0005108029520052,0.0227393093452917,100,0.18799141881383807,0.0002696336404196264,0.18806315962231823,0.18793791764983422,0.18804491997784192,5.348502708224512e-07,0.1863608712347951,0.188091479099057
100x100x100,1.8,40,55,100,100,0.11,0.34509550720186016,0.0,0.04152556446937565,0.17847443553062436,0.0,0.0,2.0,100,0.1,0.3333333333333333,0.0,0.03385943494711943,0.16614056505288058,0.0,0.0,2.0,100,5.61,3.2470499431535287,5.0,4.965714846014706,6.254285153985295,5.0,0.0,17.0,100,5.12,2.6677270618951403,5.0,4.590665074158183,5.649334925841817,4.0,0.0,12.0,100,0.11,0.34509550720186016,0.0,0.04152556446937565,0.17847443553062436,0.0,0.0,2.0,100,1.8015740759486056,0.0025832633971375214,1.8005191559944036,1.8010615004463044,1.8020866514509069,0.0013095781432923559,1.800058818080494,1.8137011105371224,100,0.003209169009912151,0.004116966477637797,0.00198305891619665,0.002392273542507957,0.004026064477316345,0.0026183827324676,0.0004133665559856,0.026102695448808,100,0.18796561374052395,0.00032241165915508245,0.1880631854557552,0.1879016402725755,0.1880295872084724,4.703660632654483e-07,0.186361090532356,0.1880786880593953
100x100x100,1.8,40,56,100,100,0.07,0.2564323999762428,0.0,0.019118248503115068,0.12088175149688495,0.0,0.0,1.0,100,0.06,0.23868325657594203,0.0,0.012640063624216553,0.10735993637578345,0.0,0.0,1.0,100,5.68,3.2438909172209054,5.0,5.036341665295306,6.323658334704693,5.0,0.0,17.0,100,5.18,2.6529191088270667,5.0,4.65360329330778,5.706396706692219,4.0,0.0,12.0,100,0.07,0.2564323999762428,0.0,0.019118248503115068,0.12088175149688495,0.0,0.0,1.0,100,1.8013167840775863,0.002427278629917859,1.8004451016842187,1.8008351593372156,1.801798408817957,0.000911268871861548,1.8000569518796616,1.8145543795658072,100,0.004249861079024819,0.005231821254066153,0.00216880838893305,0.0032117542370260024,0.005287967921023637,0.003767182390644175,0.0004857516052592,0.0238952676556431,100,0.1879771130371783,0.00028347683461783194,0.18806312144611614,0.1879208650831152,0.18803336099124138,7.324246883710916e-07,0.1866247977965679,0.1880860623635918
100x100x100,1.8,40,57,100,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,0.06,0.238683256575942,0.0,0.01264006362421656,0.10735993637578344,0.0,0.0,1.0,100,5.76,3.272536470307848,5.0,5.110657766093039,6.409342233906961,5.0,0.0,17.0,100,5.24,2.6633312473917576,5.0,4.711537299123548,5.768462700876452,4.0,0.0,12.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,1.8018330242155904,0.0031412277854386684,1.8004373729375533,1.8012097364735242,1.8024563119576567,0.0014801625902178817,1.8000549103552792,1.813552923328644,100,0.0032630934449527586,0.003752717760792627,0.0020170561660397997,0.0025184728254043433,0.004007714064501174,0.0031142019715414,0.000375247257415,0.0235173172669526,100,0.1880175238103811,0.00020610180048582138,0.1880630962976893,0.18797662874175344,0.18805841887900873,7.159845288595701e-07,0.1867868666861442,0.1880829146311963
100x100x100,1.8,40,58,100,100,0.09,0.3208259542638235,0.0,0.02634117030408327,0.1536588296959167,0.0,0.0,2.0,100,0.08,0.3074824459143229,0.0,0.018988811850154677,0.1410111881498453,0.0,0.0,2.0,100,5.85,3.2702361450580972,5.0,5.20111420052851,6.4988857994714895,5.0,0.0,17.0,100,5.32,2.6699979192667715,5.0,4.790214486789041,5.84978551321096,4.0,0.0,12.0,100,0.09,0.3208259542638235,0.0,0.02634117030408327,0.1536588296959167,0.0,0.0,2.0,100,1.8014767366192248,0.002367471387504183,1.8004948100252682,1.8010069789332765,1.801946494305173,0.0014876606523788194,1.8000561835566946,1.8128976603307112,100,0.003613155062015151,0.003912054657721434,0.00224898710327935,0.0028369185452768045,0.004389391578753498,0.00421919655969175,0.0004531630533133,0.0241666912324897,100,0.188001225045194,0.00022549262332973493,0.18806309876233815,0.18795648241662716,0.18804596767376086,4.555866895683547e-07,0.1866701848783359,0.1880731038703702
100x100x100,1.8,40,59,100,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,5.93,3.260584938536971,5.0,5.283029209286759,6.576970790713241,5.0,0.0,17.0,100,5.4,2.6742316936860857,5.0,4.869374414091841,5.930625585908159,4.25,0.0,12.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,1.8013969228285667,0.002184328666367708,1.800444494182711,1.8009635046318024,1.801830341025331,0.0011993730968336003,1.8000614326467783,1.8108918502114688,100,0.0034711488478153564,0.004359760635639739,0.0018216905815418,0.002606077752005802,0.0043362199436249105,0.0030579083204648246,0.0003439059120547,0.0247926026642518,100,0.18801014756020987,0.00021039499609801872,0.1880631684447212,0.1879684006284312,0.18805189449198853,5.588411872980981e-07,0.1866698338847424,0.1880827012935118
100x100x100,1.8,40,60,100,100,0.07,0.2564323999762428,0.0,0.019118248503115068,0.12088175149688495,0.0,0.0,1.0,100,0.06,0.238683256575942,0.0,0.01264006362421656,0.10735993637578344,0.0,0.0,1.0,100,6.0,3.2161210088294787,6.0,5.361851817592734,6.638148182407266,4.25,0.0,17.0,100,5.46,2.6454458675965826,5.0,4.935086146501062,5.984913853498938,4.25,0.0,12.0,100,0.07,0.2564323999762428,0.0,0.019118248503115068,0.12088175149688495,0.0,0.0,1.0,100,1.8016048100893618,0.0025973608302743115,1.8004112470342832,1.8010894373504802,1.8021201828282434,0.0013523414791654087,1.800060619207513,1.8137427277502025,100,0.003491735300006161,0.00332964305538757,0.0026971619274036,0.0028310618806829603,0.004152408719329362,0.004381135602972575,0.0004176955199598,0.0233473517222949,100,0.18802674023230687,0.0001632483906842801,0.18806313794953639,0.18799434820989538,0.18805913225471835,5.433217418193692e-07,0.1869168487610532,0.1880813976559174
100x100x100,1.8,40,61,100,100,0.11,0.3144660377352202,0.0,0.047603115722756204,0.1723968842772438,0.0,0.0,1.0,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,6.11,3.2345827014508766,6.0,5.468188617247298,6.751811382752702,4.0,0.0,17.0,100,5.55,2.6794202599243233,5.0,5.018344889983407,6.081655110016593,4.25,0.0,12.0,100,0.11,0.3144660377352202,0.0,0.047603115722756204,0.1723968842772438,0.0,0.0,1.0,100,1.80141178526676,0.0020836809052559788,1.8004714521684506,1.8009983377693692,1.8018252327641506,0.0020035328575134237,1.8000544015695044,1.814366726817617,100,0.003203997781660793,0.0036446316032890387,0.0018856833021630502,0.0024808238007074236,0.003927171762614162,0.002657109465596375,0.0003300013850239,0.0226147364529971,100,0.188007904447995,0.00020312439008272765,0.18806315208332697,0.18796760016218672,0.1880482087338033,6.221797814731644e-07,0.1868101216057475,0.1880697701486113
100x100x100,1.8,40,62,100,100,0.06,0.238683256575942,0.0,0.01264006362421656,0.10735993637578344,0.0,0.0,1.0,100,0.04,0.19694638556693236,0.0,0.0009215643204418256,0.07907843567955818,0.0,0.0,1.0,100,6.17,3.2475476373050567,6.0,5.525616092697489,6.814383907302511,4.0,0.0,17.0,100,5.59,2.693407589735435,5.0,5.0555695002915435,6.124430499708456,4.0,0.0,12.0,100,0.06,0.238683256575942,0.0,0.01264006362421656,0.10735993637578344,0.0,0.0,1.0,100,1.8013387707806254,0.002112401349315336,1.8004984511829807,1.8009196245240389,1.801757917037212,0.001272104507295424,1.8000546985274468,1.813707656649332,100,0.0035248653492784654,0.004043341914686176,0.0024079473094102003,0.002722578592460446,0.004327152106096485,0.0030196193203179756,0.0003985754907934,0.0240196044213917,100,0.1880178745848896,0.0001761747335281292,0.18806311909823226,0.18798291769561884,0.18805283147416038,5.508427262379545e-07,0.1868101774403721,0.1880747656714683
100x100x100,1.8,40,63,100,100,0.11,0.3732196796699356,0.0,0.035945118493326114,0.18405488150667387,0.0,0.0,2.0,100,0.07,0.2564323999762428,0.0,0.019118248503115068,0.12088175149688495,0.0,0.0,1.0,100,6.28,3.2878103609692833,6.0,5.627627094816329,6.932372905183671,4.25,0.0,17.0,100,5.66,2.6976233460532844,5.5,5.12473300277658,6.1952669972234204,4.0,0.0,12.0,100,0.11,0.3732196796699356,0.0,0.035945118493326114,0.18405488150667387,0.0,0.0,2.0,100,1.8014504984324446,0.0024601387472158354,1.8005032043208935,1.8009623535318966,1.8019386433329927,0.0011938314074100287,1.8000555510088565,1.8130724445528172,100,0.0029198456915977915,0.003246292390909508,0.0016138157487103999,0.002275710852412927,0.003563980530782656,0.00252722376494575,0.0003174395166247,0.0193268598661962,100,0.18804554245355112,0.00010201451104737911,0.18806318964039465,0.18802530056133832,0.18806578434576393,3.9937200360662395e-07,0.1871383566964274,0.188079852739931
100x100x100,1.8,40,64,100,100,0.15,0.3588702812826367,0.0,0.07879235044584064,0.22120764955415934,0.0,0.0,1.0,100,0.11,0.31446603773522014,0.0,0.04760311572275622,0.17239688427724378,0.0,0.0,1.0,100,6.43,3.3219654642176133,6.0,5.770849981331477,7.089150018668523,5.0,0.0,17.0,100,5.77,2.7149232182159553,6.0,5.231300332816034,6.308699667183965,4.0,0.0,12.0,100,0.15,0.3588702812826367,0.0,0.07879235044584064,0.22120764955415934,0.0,0.0,1.0,100,1.8011527182863636,0.0017707789447484713,1.8004493861079351,1.8008013573263955,1.8015040792463317,0.0010522188649528808,1.8000536419690367,1.810749087972728,100,0.0027239772609276448,0.0025949176777286557,0.0020720561366785496,0.002209089296515599,0.0032388652253396905,0.0024182972448527,0.0003808769587492,0.014221942506269,100,0.18801533738194004,0.00020641548771861576,0.1880631309885161,0.1879743800709599,0.18805629469292018,8.199615179893538e-07,0.1863329980391762,0.1880739861256276
100x100x100,1.8,40,65,100,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,0.05,0.2190429135575903,0.0,0.006537133779415102,0.0934628662205849,0.0,0.0,1.0,100,6.51,3.3559686012424566,6.0,5.8441030212422955,7.175896978757704,5.0,0.0,17.0,100,5.82,2.72059114194253,6.0,5.280175693782178,6.359824306217822,4.0,0.0,12.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,1.8009026098554286,0.0013477356620176409,1.800425660510295,1.8006351898607453,1.8011700298501119,0.0008791896935553822,1.8000521494444797,1.8076302320564488,100,0.003230892785269836,0.00430276595192557,0.0017278224550948,0.002377130671217878,0.004084654899321794,0.0030082734887409493,0.0003056896305498,0.0262026120302862,100,0.18800400296223574,0.00023258266454012869,0.1880631418990436,0.18795785351567318,0.1880501524087983,4.238863897942924e-07,0.1863059307747911,0.1880781898311526
100x100x100,1.8,40,66,100,100,0.12,0.32659863237109044,0.0,0.05519574572843418,0.18480425427156583,0.0,0.0,1.0,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,6.63,3.4338040277526174,6.0,5.948658783970754,7.311341216029246,5.25,0.0,17.0,100,5.91,2.752758029263881,6.0,5.363793085471899,6.456206914528101,4.0,0.0,12.0,100,0.12,0.32659863237109044,0.0,0.05519574572843418,0.18480425427156583,0.0,0.0,1.0,100,1.8013423662975188,0.0023252415762218515,1.8004020738728985,1.8008809879223115,1.801803744672726,0.001054513257938705,1.8000484911412145,1.8137435970446465,100,0.0029153156297844498,0.003366131561167565,0.00193234343055465,0.0022474020992905765,0.003583229160278323,0.0025353480137958,0.0003648330170395,0.0226572096383825,100,0.1879978493776391,0.00024455161941067436,0.18806313594574797,0.18794932503076187,0.18804637372451635,4.6322866312231703e-07,0.1865682505128844,0.1880809409330596
100x100x100,1.8,40,67,100,100,0.15,0.3588702812826367,0.0,0.07879235044584064,0.22120764955415934,0.0,0.0,1.0,100,0.11,0.31446603773522014,0.0,0.04760311572275622,0.17239688427724378,0.0,0.0,1.0,100,6.78,3.448261163326387,6.0,6.095790174623069,7.464209825376932,6.0,0.0,17.0,100,6.02,2.7449862467687334,6.0,5.47533517572899,6.564664824271009,4.0,0.0,12.0,100,0.15,0.3588702812826367,0.0,0.07879235044584064,0.22120764955415934,0.0,0.0,1.0,100,1.8011822295438633,0.002083145631124888,1.800358664708909,1.8007688882564732,1.8015955708312534,0.0010041312229154276,1.8000456386867072,1.8122023155404343,100,0.003429014864860658,0.004749643741830864,0.0018439016161010502,0.0024865825022069438,0.0043714472275143725,0.0030139575114592,0.0002950067518471,0.0244337597816911,100,0.1880016691835692,0.00020194730980003988,0.1880630896503826,0.18796159845602595,0.18804173991111245,8.64018884466633e-07,0.1867373664491665,0.1880718766314013
100x100x100,1.8,40,68,100,100,0.1,0.30151134457776363,0.0,0.04017360789931881,0.1598263921006812,0.0,0.0,1.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,6.88,3.4794635601866366,6.5,6.189598942145045,7.570401057854955,6.0,0.0,17.0,100,6.1,2.7688746209726918,6.0,5.550595204024857,6.649404795975142,4.0,0.0,13.0,100,0.1,0.30151134457776363,0.0,0.04017360789931881,0.1598263921006812,0.0,0.0,1.0,100,1.801435486039508,0.002761528469580388,1.8003653832196944,1.800887538879345,1.8019834331996711,0.0010907801646307114,1.8000455919312457,1.8138847957236863,100,0.0030337996777454936,0.0030333257657283023,0.00204700224380735,0.002431922037341299,0.0036356773181496884,0.0028085429608188,0.0003504755210282,0.014923540686842,100,0.18801970115380545,0.0001427416476715826,0.18806311131154424,0.1879913781141047,0.1880480241935062,5.893949884816507e-07,0.1871006046887049,0.1880817908420235
100x100x100,1.8,40,69,100,100,0.11,0.31446603773522014,0.0,0.04760311572275622,0.17239688427724378,0.0,0.0,1.0,100,0.08,0.2726599243442907,0.0,0.02589835560977883,0.13410164439022118,0.0,0.0,1.0,100,6.99,3.511870203073047,7.0,6.293168761129123,7.6868312388708775,6.0,0.0,17.0,100,6.18,2.746457773757008,6.0,5.635043192849505,6.724956807150495,4.0,0.0,13.0,100,0.11,0.31446603773522014,0.0,0.04760311572275622,0.17239688427724378,0.0,0.0,1.0,100,1.8013759963510063,0.0020443478255027714,1.8004300141894127,1.8009703533899761,1.8017816393120365,0.0014439484496162613,1.8000493377838156,1.8085289212037583,100,0.0035221359276182518,0.004065097197581791,0.00187824292233355,0.0027155324506894286,0.0043287394045470745,0.00358795258828335,0.0002852765498445,0.0219806459909869,100,0.18798926177837727,0.0002411040523427528,0.1880631376142568,0.1879414215036018,0.18803710205315274,5.6104592996431e-07,0.1864240833570529,0.1880804994505401
100x100x100,1.8,40,70,100,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,0.05,0.21904291355759034,0.0,0.006537133779415102,0.0934628662205849,0.0,0.0,1.0,100,7.08,3.5552777669262356,7.0,6.374555758726666,7.785444241273334,6.0,0.0,17.0,100,6.23,2.7701693781858148,6.0,5.680338296103811,6.77966170389619,4.0,0.0,14.0,100,0.09,0.2876234912646614,0.0,0.032929259295819094,0.1470707407041809,0.0,0.0,1.0,100,1.8014916401735244,0.002319220730804647,1.8005028288708502,1.801031456464671,1.8019518238823777,0.0013583552863174475,1.8000500570130595,1.812814759462136,100,0.003387048213256726,0.004421178883038826,0.00206735614288575,0.002509790404684572,0.00426430602182888,0.0031365789610605247,0.0003375320656783,0.0258768118057022,100,0.18800753432105682,0.00021927589907398435,0.18806316220432984,0.18796402522545513,0.18805104341665851,4.812500738748948e-07,0.1863728230406621,0.1880811905093422
100x100x100,1.8,40,71,100,100,0.18,0.41145221993924064,0.0,0.09835895304286957,0.2616410469571304,0.0,0.0,2.0,100,0.15,0.38599209705627263,0.0,0.07341079378425541,0.22658920621574458,0.0,0.0,2.0,100,7.26,3.59185385858252,7.0,6.547298268617948,7.972701731382052,6.0,0.0,17.0,100,6.38,2.809723376872794,6.0,5.822489924634037,6.937510075365963,4.25,0.0,14.0,100,0.18,0.41145221993924064,0.0,0.09835895304286957,0.2616410469571304,0.0,0.0,2.0,100,1.801582820638766,0.002765716198167605,1.8004048150233343,1.8010340425423979,1.8021315987351343,0.0016658890899119427,1.800046026754031,1.8154994842922796,100,0.003199133494656315,0.003282398927380027,0.00182326272715355,0.0025478343352986627,0.003850432654013967,0.0036600281715187502,0.0002760213295154,0.0144336775939407,100,0.1880114084690432,0.00016475975235150577,0.18806314935423446,0.1879787165596877,0.18804410037839872,9.936706532320816e-07,0.1868200972378542,0.1880874130209956
100x100x100,1.8,40,72,100,100,0.12,0.3561863092100634,0.0,0.04932490873423909,0.1906750912657609,0.0,0.0,2.0,100,0.08,0.30748244591432294,0.0,0.01898881185015467,0.14101118814984534,0.0,0.0,2.0,100,7.38,3.631456284670758,7.0,6.659440288101125,8.100559711898875,6.0,0.0,17.0,100,6.46,2.804829889150268,6.0,5.9034608987631785,7.0165391012368215,4.25,0.0,14.0,100,0.12,0.3561863092100634,0.0,0.04932490873423909,0.1906750912657609,0.0,0.0,2.0,100,1.801304448079489,0.0019628831414883053,1.8004179940228517,1.8009149694791566,1.8016939266798215,0.0016826074402724878,1.8000412768206693,1.810979512168265,100,0.003639626668594433,0.004439590937494638,0.0021358795295689003,0.0027587155089658032,0.004520537828223062,0.0033119424950899005,0.0003253815017781,0.0239545793240093,100,0.1880168269258929,0.0001660649049554274,0.1880631528394787,0.18798387604594527,0.1880497778058405,7.899675648903592e-07,0.1867390522130536,0.1880779328553475
100x100x100,1.8,40,73,100,100,0.09,0.28762349126466136,0.0,0.03292925929581911,0.14707074070418089,0.0,0.0,1.0,100,0.05,0.21904291355759029,0.0,0.006537133779415109,0.09346286622058489,0.0,0.0,1.0,100,7.47,3.71308089017324,7.0,6.733244195510667,8.206755804489333,6.0,0.0,17.0,100,6.51,2.844434580159664,6.0,5.94560246883686,7.0743975311631395,4.25,0.0,14.0,100,0.09,0.28762349126466136,0.0,0.03292925929581911,0.14707074070418089,0.0,0.0,1.0,100,1.8016075566706948,0.0024478526065142754,1.8004951969437817,1.8011218496070118,1.8020932637343778,0.0019083672399349272,1.8000379847302086,1.8145675633331024,100,0.003066259337532452,0.0031109023446384576,0.0019848404220688502,0.002448988820836296,0.003683529854228608,0.0036114792687137742,0.0002666974641131,0.0207517878848348,100,0.1880466264116114,6.27233068076328e-05,0.18806317973951842,0.18803418074674869,0.18805907207647413,5.299455929641539e-07,0.1876119872024614,0.1880820509890235
100x100x100,1.8,40,74,100,100,0.1,0.30151134457776363,0.0,0.04017360789931881,0.1598263921006812,0.0,0.0,1.0,100,0.06,0.238683256575942,0.0,0.01264006362421656,0.10735993637578344,0.0,0.0,1.0,100,7.57,3.7342396086145104,7.0,6.829045846730166,8.310954153269835,6.0,1.0,18.0,100,6.57,2.800631241976593,6.0,6.014294001452752,7.125705998547248,4.25,1.0,14.0,100,0.1,0.30151134457776363,0.0,0.04017360789931881,0.1598263921006812,0.0,0.0,1.0,100,1.8012671015771533,0.0016741242717918405,1.8004933682195055,1.800934919001238,1.8015992841530686,0.0015243174151304828,1.8000363661536272,1.8079579628065408,100,0.0029768559208904017,0.003202713281148226,0.0019098362122139,0.002341368122537875,0.0036123437192429283,0.0027202518011364,0.0003132649908536,0.0161864170047159,100,0.1880353098360511,0.00010546948364619738,0.18806317375132894,0.18801438240231852,0.18805623726978368,4.952827444004715e-07,0.1874005145963032,0.1880737673924729
