grid,rho0,n_agents,seed,force_scheme,agent_radius,agent_mass,v0_max,steps_recorded,final_step,total_raw_contact_detections,total_unique_contact_events,peak_active_contacts,peak_max_rho,peak_max_u,minimum_rho_safety_margin,minimum_velocity_safety_margin,first_raw_contact_step,first_unique_contact_step,mean_agent_speed_over_time,peak_agent_speed_mean_field
100x100x100,4.55,40,72,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.607129352431344,0.0557601869823925,15.392870647568657,1.0442398130176076,14.0,14.0,0.11771989065576158,0.1205344462703944
100x100x100,4.55,40,73,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.610764449504056,0.0568469180898392,15.389235550495943,1.0431530819101609,11.0,11.0,0.11778066881191794,0.120247931274119
100x100x100,4.55,40,74,nearest,5.0,25.0,0.2,100,99,10.0,9.0,1.0,4.610148434719256,0.0586287760826734,15.389851565280743,1.0413712239173267,10.0,10.0,0.11789818412447865,0.1197025863378829
100x100x100,4.55,40,75,nearest,5.0,25.0,0.2,100,99,6.0,4.0,1.0,4.615092982590556,0.0634273657915526,15.384907017409443,1.0365726342084476,20.0,20.0,0.11786811383744009,0.1190578954192305
100x100x100,4.55,40,76,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.6157423174994605,0.0658123665958541,15.38425768250054,1.034187633404146,7.0,7.0,0.11785385229615972,0.1238050639105645
100x100x100,4.55,40,77,nearest,5.0,25.0,0.2,100,99,1.0,1.0,1.0,4.607469940941157,0.0566735121278238,15.392530059058842,1.0433264878721762,12.0,12.0,0.11785579575323676,0.1188225998689186
100x100x100,4.55,40,78,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,4.610460448373847,0.0585785700566679,15.389539551626154,1.0414214299433322,6.0,6.0,0.11781831407422605,0.1216322291612681
100x100x100,4.55,40,79,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.613498385193444,0.0605807013968477,15.386501614806555,1.0394192986031523,6.0,6.0,0.11791888706359976,0.1196413743031274
100x100x100,4.55,40,80,nearest,5.0,25.0,0.2,100,99,8.0,5.0,1.0,4.608743828426015,0.0593273669552838,15.391256171573986,1.0406726330447162,8.0,8.0,0.11790818372033499,0.1186651004734814
100x100x100,4.55,40,81,nearest,5.0,25.0,0.2,100,99,6.0,5.0,1.0,4.615114996113419,0.0571733796975692,15.38488500388658,1.0428266203024308,5.0,5.0,0.11764038219303603,0.1192180954188035
100x100x100,4.55,40,82,nearest,5.0,25.0,0.2,100,99,7.0,5.0,1.0,4.607404601998751,0.0557566720381991,15.392595398001248,1.044243327961801,53.0,53.0,0.11776722668542,0.1218267697178958
100x100x100,4.55,40,83,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,4.614429143323927,0.0643843955422234,15.385570856676072,1.0356156044577767,13.0,13.0,0.11776363046053152,0.1227114863007959
100x100x100,4.55,40,84,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.607125377754662,0.0511187367379966,15.392874622245337,1.0488812632620035,12.0,12.0,0.11781090922233867,0.1196726584988539
100x100x100,4.55,40,85,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,4.615472361613906,0.0626922051449021,15.384527638386093,1.037307794855098,4.0,4.0,0.11794898253654548,0.1201165760515178
100x100x100,4.55,40,86,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,4.609615764914135,0.0583720112011137,15.390384235085865,1.0416279887988864,3.0,3.0,0.11772024317826565,0.1189733584485523
100x100x100,4.55,40,87,nearest,5.0,25.0,0.2,100,99,5.0,5.0,2.0,4.607417770461493,0.0528932613920316,15.392582229538508,1.0471067386079684,6.0,6.0,0.11786566941021373,0.1200965282510359
100x100x100,4.55,40,88,nearest,5.0,25.0,0.2,100,99,9.0,8.0,1.0,4.59828719885616,0.044401647271545,15.401712801143841,1.0555983527284551,33.0,33.0,0.11777467043382714,0.12321679449946
100x100x100,4.55,40,89,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.610359031197924,0.0572141831215751,15.389640968802077,1.042785816878425,28.0,28.0,0.11783212027688819,0.1185034347821385
100x100x100,4.55,40,90,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.61078606063498,0.0572270183833975,15.389213939365021,1.0427729816166025,10.0,10.0,0.11780508869099822,0.1204650088996308
100x100x100,4.55,40,91,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.608251922471108,0.054063640050636,15.391748077528892,1.045936359949364,8.0,8.0,0.11779700020410416,0.1193826481286024
100x100x100,4.55,40,92,nearest,5.0,25.0,0.2,100,99,2.0,1.0,1.0,4.611448047611855,0.0570224377730948,15.388551952388145,1.0429775622269053,11.0,11.0,0.11780009486434752,0.1208473871078088
100x100x100,4.55,40,93,nearest,5.0,25.0,0.2,100,99,1.0,1.0,1.0,4.610047673493807,0.0602362568043073,15.389952326506194,1.0397637431956928,32.0,32.0,0.11779499376603676,0.1189079906043383
100x100x100,4.55,40,94,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,4.620685664240699,0.0861001105778018,15.3793143357593,1.0138998894221982,13.0,13.0,0.11791219462599786,0.1238531131274525
100x100x100,4.55,40,95,nearest,5.0,25.0,0.2,100,99,2.0,2.0,1.0,4.617768840717793,0.0676601562078802,15.382231159282206,1.0323398437921198,65.0,65.0,0.11799775250363076,0.1212364553056808
100x100x100,4.55,40,96,nearest,5.0,25.0,0.2,100,99,2.0,2.0,1.0,4.611972679137876,0.0612559882840319,15.388027320862124,1.038744011715968,15.0,15.0,0.11777656982833372,0.1190308445357256
100x100x100,4.55,40,97,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.606530640387153,0.0519519054785436,15.393469359612848,1.0480480945214565,11.0,11.0,0.11769877716689495,0.1206259863307951
100x100x100,4.55,40,98,nearest,5.0,25.0,0.2,100,99,11.0,10.0,2.0,4.620455704361706,0.0748478847909829,15.379544295638294,1.0251521152090173,13.0,13.0,0.1177850674755915,0.1211631841192271
100x100x100,4.55,40,99,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.614284462296465,0.060772504604004,15.385715537703536,1.0392274953959961,6.0,6.0,0.11783447266768458,0.1194776206595645
100x100x100,4.55,40,100,nearest,5.0,25.0,0.2,100,99,6.0,5.0,1.0,4.608593634250156,0.0523400614429912,15.391406365749845,1.047659938557009,11.0,11.0,0.11776729611312582,0.1199401968773833
100x100x100,4.55,40,101,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,4.610354141589098,0.0611089449827118,15.389645858410901,1.0388910550172883,7.0,7.0,0.11771261597330315,0.1196430654056607
100x100x100,4.55,40,102,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.610042652331207,0.0553642955376976,15.389957347668794,1.0446357044623025,4.0,4.0,0.11795161482639603,0.1201277816915686
100x100x100,4.55,40,103,nearest,5.0,25.0,0.2,100,99,7.0,6.0,1.0,4.617191304117525,0.0682387599687281,15.382808695882474,1.031761240031272,10.0,10.0,0.11800785422833632,0.121502063607625
100x100x100,4.55,40,104,nearest,5.0,25.0,0.2,100,99,6.0,5.0,1.0,4.609263252765142,0.0539032266887863,15.390736747234858,1.0460967733112139,45.0,45.0,0.11774288776170509,0.118537985232955
100x100x100,4.55,40,105,nearest,5.0,25.0,0.2,100,99,11.0,9.0,2.0,4.612600331926401,0.0561290716440017,15.387399668073598,1.0438709283559984,11.0,11.0,0.1177657326786431,0.1183320450025923
100x100x100,4.55,40,106,nearest,5.0,25.0,0.2,100,99,8.0,6.0,2.0,4.616893148462194,0.0621452357570185,15.383106851537807,1.0378547642429816,26.0,26.0,0.11773435960377775,0.1214277131786988
100x100x100,4.55,40,107,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.622740682607962,0.0681069198704151,15.377259317392038,1.031893080129585,12.0,12.0,0.11787735581223784,0.1244474090546122
100x100x100,4.55,40,108,nearest,5.0,25.0,0.2,100,99,5.0,4.0,1.0,4.616279876134287,0.0610392331559259,15.383720123865713,1.0389607668440741,36.0,36.0,0.11789782300479698,0.1203735677718104
100x100x100,4.55,40,109,nearest,5.0,25.0,0.2,100,99,5.0,4.0,1.0,4.602717393639227,0.0469054316789169,15.397282606360772,1.0530945683210833,31.0,31.0,0.11772549643976087,0.1233812359422549
100x100x100,4.55,40,110,nearest,5.0,25.0,0.2,100,99,12.0,10.0,2.0,4.604482458853611,0.0519817140774056,15.39551754114639,1.0480182859225944,6.0,6.0,0.11777285781485448,0.1187590983648603
100x100x100,4.55,40,111,nearest,5.0,25.0,0.2,100,99,9.0,7.0,1.0,4.605508096024361,0.0556432324723709,15.394491903975638,1.0443567675276293,5.0,5.0,0.1177112187452011,0.1202656191082381
100x100x100,4.55,40,112,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,4.59829006353297,0.0483225355650252,15.401709936467029,1.051677464434975,17.0,17.0,0.11780778406981753,0.1195271180691662
100x100x100,4.55,40,113,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.608088183609527,0.054906067304984,15.391911816390472,1.0450939326950162,37.0,37.0,0.11775225158676149,0.121357661292191
100x100x100,4.55,40,114,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.603526684700854,0.0537313240303938,15.396473315299147,1.0462686759696063,38.0,38.0,0.11775941205880897,0.1212706357793972
100x100x100,4.55,40,115,nearest,5.0,25.0,0.2,100,99,10.0,8.0,1.0,4.605550491194211,0.0562244373864753,15.394449508805788,1.0437755626135248,17.0,17.0,0.11777862396598428,0.1203262693950152
100x100x100,4.55,40,116,nearest,5.0,25.0,0.2,100,99,3.0,2.0,1.0,4.609239747448805,0.0556853714611295,15.390760252551196,1.0443146285388707,22.0,22.0,0.11776044727386299,0.1195796728250243
100x100x100,4.55,40,117,nearest,5.0,25.0,0.2,100,99,1.0,1.0,1.0,4.609150898091886,0.0571445519252096,15.390849101908113,1.0428554480747905,37.0,37.0,0.1178389479715168,0.1188488818354995
100x100x100,4.55,40,118,nearest,5.0,25.0,0.2,100,99,15.0,13.0,2.0,4.60841520980818,0.0534636670551352,15.391584790191821,1.046536332944865,17.0,17.0,0.11785634354291029,0.1191431278944142
100x100x100,4.55,40,119,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,4.602111519883292,0.0456825847235458,15.397888480116709,1.0543174152764543,3.0,3.0,0.11783555420885293,0.1206661902688431
100x100x100,4.55,40,120,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.603642687325052,0.050289361640466,15.396357312674947,1.049710638359534,12.0,12.0,0.11777849720069744,0.1221841340080441
100x100x100,4.55,40,121,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.605168513242302,0.0516596616693896,15.394831486757699,1.0483403383306105,13.0,13.0,0.11777628089652542,0.120305035992223
100x100x100,4.55,40,122,nearest,5.0,25.0,0.2,100,99,8.0,6.0,1.0,4.607435958568959,0.0502086229454505,15.39256404143104,1.0497913770545495,19.0,19.0,0.11775684382657425,0.1198060578180115
100x100x100,4.55,40,123,nearest,5.0,25.0,0.2,100,99,13.0,10.0,2.0,4.610487965120407,0.0550581565833184,15.389512034879594,1.0449418434166817,7.0,7.0,0.11768454297628374,0.1189737615286349
100x100x100,4.55,40,124,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.601445294539178,0.0457270656775069,15.398554705460821,1.0542729343224932,5.0,5.0,0.11771141821730752,0.1219702671093884
100x100x100,4.55,40,125,nearest,5.0,25.0,0.2,100,99,7.0,5.0,1.0,4.607035299952128,0.0537861239459924,15.392964700047873,1.0462138760540076,30.0,30.0,0.11767481757940416,0.1197464077329585
100x100x100,4.55,40,126,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.606004423017828,0.0507597109525813,15.39399557698217,1.0492402890474188,8.0,8.0,0.11775660770834018,0.1192829536820106
100x100x100,4.55,40,127,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,7.918004144456825,0.9140360106747392,12.081995855543175,0.18596398932526093,44.0,44.0,0.13945175838590965,0.1434577156945512
100x100x100,4.55,40,128,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.605944676458106,0.0546094858084313,15.394055323541895,1.0453905141915687,48.0,48.0,0.11791198887124982,0.121135874872043
100x100x100,4.55,40,129,nearest,5.0,25.0,0.2,100,99,9.0,7.0,2.0,4.601510819691932,0.0472411611157587,15.398489180308069,1.0527588388842415,10.0,10.0,0.11786057652046324,0.1198449948925151
100x100x100,4.55,40,130,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.612043734820486,0.0541206186724747,15.387956265179515,1.0458793813275253,21.0,21.0,0.11780186834942993,0.121023142138958
100x100x100,4.55,40,131,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.597105467276186,0.0471333988820818,15.402894532723813,1.0528666011179182,5.0,5.0,0.11782128801197944,0.1219235670525263
100x100x100,4.55,40,132,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.611469501095216,0.0553794053717007,15.388530498904785,1.0446205946282994,24.0,24.0,0.1176351583776884,0.1201750560369053
100x100x100,4.55,40,133,nearest,5.0,25.0,0.2,100,99,9.0,7.0,1.0,4.600419743611473,0.0488685082098486,15.399580256388527,1.0511314917901515,5.0,5.0,0.11781800217258041,0.1204016272038158
100x100x100,4.55,40,134,nearest,5.0,25.0,0.2,100,99,6.0,5.0,1.0,4.604824870142026,0.0508344040338893,15.395175129857975,1.0491655959661108,7.0,7.0,0.11777409619285115,0.1186528139103
100x100x100,4.55,40,135,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.60976312413282,0.053567635341219,15.390236875867181,1.0464323646587812,27.0,27.0,0.11778595204026604,0.1201126168751099
100x100x100,4.55,40,136,nearest,5.0,25.0,0.2,100,99,2.0,2.0,1.0,4.612494489554665,0.0624520236088255,15.387505510445335,1.0375479763911746,45.0,45.0,0.11786305284447529,0.120027332600516
100x100x100,4.55,40,137,nearest,5.0,25.0,0.2,100,99,2.0,2.0,1.0,4.612872902982088,0.0569735369848356,15.387127097017913,1.0430264630151644,81.0,81.0,0.11787022476637969,0.1193287746034103
100x100x100,4.55,40,138,nearest,5.0,25.0,0.2,100,99,8.0,7.0,1.0,4.61233559200388,0.0559426814724262,15.38766440799612,1.0440573185275739,21.0,21.0,0.11771773804194463,0.1208021644491365
100x100x100,4.55,40,139,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.607292663343638,0.0529754581360464,15.392707336656361,1.0470245418639537,37.0,37.0,0.11780908616920356,0.1202298840453338
100x100x100,4.55,40,140,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.614376798630474,0.065855619706406,15.385623201369526,1.0341443802935941,35.0,35.0,0.11793247334687469,0.1211734403600877
100x100x100,4.55,40,141,nearest,5.0,25.0,0.2,100,99,11.0,8.0,2.0,4.6045022947486425,0.0519804764782937,15.395497705251358,1.0480195235217065,12.0,12.0,0.11775180493853975,0.119214025598409
100x100x100,4.55,50,42,nearest,5.0,25.0,0.2,100,99,6.0,6.0,2.0,4.606832098315958,0.0571130592951946,15.393167901684041,1.0428869407048056,16.0,16.0,0.11787444101852224,0.1190441921148456
100x100x100,4.55,50,43,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.615401310419634,0.0668245521022152,15.384598689580365,1.0331754478977848,17.0,17.0,0.11788823571395346,0.1216753779164814
100x100x100,4.55,50,44,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.612323478341561,0.0585509114373059,15.387676521658438,1.0414490885626941,7.0,7.0,0.1177085165890719,0.1201885927179027
100x100x100,4.55,50,45,nearest,5.0,25.0,0.2,100,99,12.0,9.0,1.0,4.619756133107871,0.0668283418186592,15.38024386689213,1.0331716581813408,4.0,4.0,0.11796875485464246,0.1215491305949558
100x100x100,4.55,50,46,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.614533897359185,0.0635366663319235,15.385466102640816,1.0364633336680766,22.0,22.0,0.11787508277373172,0.1202255132157589
100x100x100,4.55,50,47,nearest,5.0,25.0,0.2,100,99,12.0,10.0,1.0,4.607118770934663,0.0546099997200574,15.392881229065338,1.0453900002799428,9.0,9.0,0.11779960052373817,0.1198229195906187
100x100x100,4.55,50,48,nearest,5.0,25.0,0.2,100,99,3.0,3.0,1.0,4.607908207506223,0.0539499040703647,15.392091792493776,1.0460500959296355,27.0,27.0,0.11779306024273058,0.1199426024318715
100x100x100,4.55,50,49,nearest,5.0,25.0,0.2,100,99,9.0,8.0,2.0,4.610982081473682,0.0534734282332248,15.389017918526317,1.0465265717667753,13.0,13.0,0.11772301292121311,0.1191670925924979
100x100x100,4.55,50,50,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.606329339607318,0.0538301513418347,15.393670660392683,1.0461698486581654,11.0,11.0,0.11786785241093094,0.1205280532946135
100x100x100,4.55,50,51,nearest,5.0,25.0,0.2,100,99,1.0,1.0,1.0,4.604391563202928,0.0493407026061319,15.395608436797072,1.0506592973938682,82.0,82.0,0.1178548445946673,0.1193062396647267
100x100x100,4.55,50,52,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,4.606881882113233,0.0491389186922062,15.393118117886768,1.0508610813077939,26.0,26.0,0.11773123049354395,0.1207130295318627
100x100x100,4.55,50,53,nearest,5.0,25.0,0.2,100,99,11.0,9.0,1.0,4.606909567803617,0.0519160691439062,15.393090432196383,1.0480839308560939,7.0,7.0,0.1177579938229748,0.1192113471309515
100x100x100,4.55,50,54,nearest,5.0,25.0,0.2,100,99,15.0,13.0,2.0,4.615635906146413,0.0622240245399158,15.384364093853588,1.0377759754600844,10.0,10.0,0.11788502672890575,0.1195708694959754
100x100x100,4.55,50,55,nearest,5.0,25.0,0.2,100,99,8.0,8.0,1.0,4.612955871693962,0.0606554210275611,15.387044128306037,1.039344578972439,14.0,14.0,0.11780075248049542,0.1195549603461363
100x100x100,4.55,50,56,nearest,5.0,25.0,0.2,100,99,17.0,15.0,2.0,4.618432543658918,0.0677339813081423,15.381567456341081,1.0322660186918577,6.0,6.0,0.11780779996792644,0.1221140586195807
100x100x100,4.55,50,57,nearest,5.0,25.0,0.2,100,99,8.0,7.0,2.0,4.607632805151574,0.0578426306720904,15.392367194848426,1.0421573693279096,11.0,11.0,0.11787678316056108,0.1194323757390025
100x100x100,4.55,50,58,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.616685564675769,0.0683513854231668,15.38331443532423,1.0316486145768333,32.0,32.0,0.1178477443776689,0.1201797532487205
100x100x100,4.55,50,59,nearest,5.0,25.0,0.2,100,99,8.0,8.0,2.0,4.614708134770182,0.0591225509527208,15.385291865229817,1.0408774490472792,10.0,10.0,0.1178319887189229,0.1201912727131277
100x100x100,4.55,50,60,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.613340795967559,0.0621768540200382,15.38665920403244,1.0378231459799618,35.0,35.0,0.1178427911476606,0.1194573954433301
100x100x100,4.55,50,61,nearest,5.0,25.0,0.2,100,99,1.0,1.0,1.0,4.6043550938650215,0.0521459367786539,15.39564490613498,1.0478540632213462,19.0,19.0,0.11781220249657574,0.1210250115982624
100x100x100,4.55,50,62,nearest,5.0,25.0,0.2,100,99,6.0,5.0,2.0,4.608094395089672,0.0563616843985449,15.391905604910328,1.0436383156014553,17.0,17.0,0.11779995148195214,0.1191762285702349
100x100x100,4.55,50,63,nearest,5.0,25.0,0.2,100,99,9.0,8.0,1.0,4.619776767054353,0.0843502802077757,15.380223232945646,1.0156497197922243,10.0,10.0,0.11789053557362751,0.1220181851754135
100x100x100,4.55,50,64,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,4.61464832820135,0.0616861405817492,15.385351671798649,1.0383138594182508,18.0,18.0,0.11785121005678519,0.1194945977184264
100x100x100,4.55,50,65,nearest,5.0,25.0,0.2,100,99,9.0,9.0,1.0,4.609534050796202,0.0562302910056442,15.390465949203797,1.0437697089943558,4.0,4.0,0.11775356309798571,0.1201768637342172
100x100x100,4.55,50,66,nearest,5.0,25.0,0.2,100,99,15.0,15.0,2.0,4.611059907434552,0.0550065573029371,15.388940092565448,1.044993442697063,9.0,9.0,0.11771248405474463,0.1204015596998254
100x100x100,4.55,50,67,nearest,5.0,25.0,0.2,100,99,11.0,10.0,2.0,4.607018582075921,0.0483566648219212,15.39298141792408,1.051643335178079,16.0,16.0,0.11781095014507384,0.1221361158055716
100x100x100,4.55,50,68,nearest,5.0,25.0,0.2,100,99,12.0,9.0,1.0,4.607873107015405,0.0592613250656968,15.392126892984596,1.0407386749343033,17.0,17.0,0.11781857328860638,0.1190500393618429
100x100x100,4.55,50,69,nearest,5.0,25.0,0.2,100,99,7.0,5.0,1.0,7.780954695307258,0.8649487275065855,12.219045304692742,0.23505127249341462,30.0,30.0,0.13503697472448312,0.1367451053904396
100x100x100,4.55,50,70,nearest,5.0,25.0,0.2,100,99,10.0,9.0,1.0,4.6101367937060855,0.0588010631853792,15.389863206293914,1.0411989368146208,4.0,4.0,0.11793292303119117,0.1188571703852681
100x100x100,4.55,50,71,nearest,5.0,25.0,0.2,100,99,9.0,4.0,1.0,4.607507718080199,0.0536934516342777,15.3924922819198,1.0463065483657223,9.0,9.0,0.11778109185777888,0.1194442743091691
100x100x100,4.55,50,72,nearest,5.0,25.0,0.2,100,99,5.0,5.0,2.0,4.61731522093686,0.065887654175094,15.38268477906314,1.0341123458249062,44.0,44.0,0.11784568414710034,0.120597415078534
100x100x100,4.55,50,73,nearest,5.0,25.0,0.2,100,99,4.0,3.0,1.0,4.60730364453386,0.0499418764089193,15.39269635546614,1.0500581235910809,13.0,13.0,0.11778750002405798,0.1194349784299395
100x100x100,4.55,50,74,nearest,5.0,25.0,0.2,100,99,5.0,5.0,1.0,4.606764618954002,0.0586287760826734,15.393235381045997,1.0413712239173267,3.0,3.0,0.1178543158510772,0.1205771125421937
100x100x100,4.55,50,75,nearest,5.0,25.0,0.2,100,99,9.0,8.0,2.0,4.609951114264104,0.0510498492969085,15.390048885735897,1.0489501507030916,11.0,11.0,0.11782329068437675,0.1190018711140793
100x100x100,4.55,50,76,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.6157423174994605,0.0658123665958541,15.38425768250054,1.034187633404146,8.0,8.0,0.11790200284560055,0.1222714667576268
100x100x100,4.55,50,77,nearest,5.0,25.0,0.2,100,99,8.0,7.0,1.0,4.608975733431552,0.0566735121278238,15.391024266568447,1.0433264878721762,25.0,25.0,0.11779195826802571,0.1191099647920619
100x100x100,4.55,50,78,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.613048954127199,0.0624813624075753,15.386951045872802,1.0375186375924248,19.0,19.0,0.11785237552843046,0.1233277262730296
100x100x100,4.55,50,79,nearest,5.0,25.0,0.2,100,99,7.0,7.0,2.0,4.607913785145743,0.0566332248229843,15.392086214854256,1.0433667751770157,16.0,16.0,0.11791691256082318,0.1189736736632729
100x100x100,4.55,50,80,nearest,5.0,25.0,0.2,100,99,9.0,9.0,1.0,4.610158244877639,0.0593273669552838,15.389841755122362,1.0406726330447162,11.0,11.0,0.11782686766484197,0.1188799636767125
100x100x100,4.55,50,81,nearest,5.0,25.0,0.2,100,99,12.0,10.0,3.0,4.614344105805505,0.0628827105388458,15.385655894194496,1.0371172894611542,17.0,17.0,0.11779283008877231,0.1196013644182572
100x100x100,4.55,50,82,nearest,5.0,25.0,0.2,100,99,13.0,11.0,1.0,4.619333052989459,0.067738594153162,15.38066694701054,1.032261405846838,13.0,13.0,0.117779699453321,0.1219926556273091
100x100x100,4.55,50,83,nearest,5.0,25.0,0.2,100,99,14.0,13.0,1.0,4.614429143323927,0.0643843955422234,15.385570856676072,1.0356156044577767,3.0,3.0,0.11776022712264714,0.1216607134630072
100x100x100,4.55,50,84,nearest,5.0,25.0,0.2,100,99,12.0,11.0,1.0,4.607125377754662,0.0511187367379966,15.392874622245337,1.0488812632620035,9.0,9.0,0.11787812238875939,0.1231475650326729
100x100x100,4.55,50,85,nearest,5.0,25.0,0.2,100,99,9.0,7.0,1.0,4.615472361613906,0.0626922051449021,15.384527638386093,1.037307794855098,18.0,18.0,0.11799713285912375,0.1196789349365874
100x100x100,4.55,50,86,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.609615764914135,0.0583720112011137,15.390384235085865,1.0416279887988864,10.0,10.0,0.11774434352587146,0.119412150196972
100x100x100,4.55,50,87,nearest,5.0,25.0,0.2,100,99,9.0,9.0,2.0,4.604055494241504,0.0477208485065464,15.395944505758496,1.0522791514934537,15.0,15.0,0.11784555212208161,0.1212546857357408
100x100x100,4.55,50,88,nearest,5.0,25.0,0.2,100,99,11.0,10.0,1.0,4.606864652482822,0.0519840597312737,15.393135347517177,1.0480159402687264,5.0,5.0,0.11770720635751193,0.119798005559248
100x100x100,4.55,50,89,nearest,5.0,25.0,0.2,100,99,7.0,5.0,2.0,4.608816688023164,0.0572141831215751,15.391183311976835,1.042785816878425,9.0,9.0,0.11781047568185624,0.1195067061871383
100x100x100,4.55,50,90,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.609108301369504,0.0552534498067342,15.390891698630497,1.0447465501932658,25.0,25.0,0.11780255003324555,0.1215140979529659
100x100x100,4.55,50,91,nearest,5.0,25.0,0.2,100,99,6.0,6.0,1.0,4.607781278285723,0.0528957458452673,15.392218721714277,1.0471042541547328,19.0,19.0,0.11783537653368162,0.1199136301055427
100x100x100,4.55,50,92,nearest,5.0,25.0,0.2,100,99,7.0,6.0,1.0,4.61181056176962,0.058260917842178,15.38818943823038,1.041739082157822,13.0,13.0,0.11777958524895231,0.1220536918167699
100x100x100,4.55,50,93,nearest,5.0,25.0,0.2,100,99,10.0,10.0,1.0,4.610286451996601,0.0584524876989844,15.3897135480034,1.0415475123010156,15.0,15.0,0.11768678296353703,0.1208530991672448
100x100x100,4.55,50,94,nearest,5.0,25.0,0.2,100,99,7.0,7.0,1.0,4.620685664240699,0.0861001105778018,15.3793143357593,1.0138998894221982,2.0,2.0,0.11789548254384016,0.1197078962977464
100x100x100,4.55,50,95,nearest,5.0,25.0,0.2,100,99,13.0,12.0,1.0,4.617768840717793,0.0676601562078802,15.382231159282206,1.0323398437921198,3.0,3.0,0.11789091318065278,0.119625067648384
100x100x100,4.55,50,96,nearest,5.0,25.0,0.2,100,99,4.0,4.0,1.0,4.618806979621028,0.0648746203165826,15.381193020378973,1.0351253796834174,12.0,12.0,0.11783198603578283,0.1199756478114608
100x100x100,4.55,50,97,nearest,5.0,25.0,0.2,100,99,12.0,10.0,1.0,4.612258454711005,0.0609125307244011,15.387741545288996,1.039087469275599,6.0,6.0,0.11783936511425078,0.1204443857114767
100x100x100,4.55,50,98,nearest,5.0,25.0,0.2,100,99,13.0,12.0,2.0,4.620455704361706,0.0838387908211041,15.379544295638294,1.016161209178896,7.0,7.0,0.11802308216096831,0.1242640670324594
100x100x100,4.55,50,99,nearest,5.0,25.0,0.2,100,99,9.0,8.0,2.0,4.614284462296465,0.060772504604004,15.385715537703536,1.0392274953959961,26.0,26.0,0.11787628559812027,0.1201016586520282
100x100x100,4.55,50,100,nearest,5.0,25.0,0.2,100,99,11.0,11.0,1.0,4.608753382697592,0.0541542748372799,15.391246617302407,1.0458457251627202,4.0,4.0,0.11784046763213903,0.1208415850173004
100x100x100,4.55,50,101,nearest,5.0,25.0,0.2,100,99,14.0,13.0,1.0,4.616960382566938,0.0653096892677155,15.383039617433063,1.0346903107322847,11.0,11.0,0.11780187459588289,0.1217072625708905
