nx,ny,nz,rho0,n_agents,steps_requested,steps_completed,seed,force_scheme,stable,stop_reason,raw_contact_detections,unique_contact_events,final_active_contacts,max_rho_observed,max_u_observed,grid,steps,agent_radius,agent_mass,v0_max,rho_threshold,max_vel,tau_bgk,condition_dir,grid_volume,grid_side
130,130,130,1.0,60,100,100,53,nearest,True,completed,15,15,1,1.0158858571292355,0.0485596643747938,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,54,nearest,True,completed,29,14,0,1.013833696381102,0.0439778673389318,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,55,nearest,True,completed,13,13,0,1.0171485857768767,0.0491295877922606,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,56,nearest,True,completed,10,10,0,1.0145343922467944,0.0417610683634158,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,57,nearest,True,completed,14,14,0,1.015734660776875,0.0485425292139745,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,58,nearest,True,completed,7,7,0,1.0159161010446465,0.0483319344252101,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,59,nearest,True,completed,12,12,0,1.0157180023774974,0.0492096505843398,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,60,nearest,True,completed,14,12,0,1.0143417093783416,0.0475426311229881,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,61,nearest,True,completed,11,11,0,1.0132708322417034,0.0467450589757669,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,62,nearest,True,completed,5,5,0,1.0158286759592707,0.046886481150704,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,63,nearest,True,completed,34,10,0,1.01426830873432,0.0479327266064937,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,64,nearest,True,completed,6,6,1,1.0158718187303468,0.0487329564244886,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,65,nearest,True,completed,9,9,0,1.0146554391825682,0.0461800732713144,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,66,nearest,True,completed,5,5,0,1.0151955399295904,0.0476656514873359,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,67,nearest,True,completed,10,10,0,1.016604405328289,0.0505855095471603,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,68,nearest,True,completed,9,9,0,1.0153831983195596,0.0477365757865608,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,69,nearest,True,completed,10,10,0,1.0162333510814994,0.0489345637330421,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,70,nearest,True,completed,8,8,0,1.0166000936759965,0.0498524076415788,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,71,nearest,True,completed,6,6,0,1.0149746910039612,0.0437583097883812,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,72,nearest,True,completed,6,6,1,1.0150015938452313,0.0476290390025879,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,73,nearest,True,completed,7,4,0,1.015843893611395,0.0467682591437835,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,74,nearest,True,completed,4,4,0,1.0165590696339355,0.0483498955578823,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,75,nearest,True,completed,11,11,1,1.0144801103177532,0.0431761120494054,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,76,nearest,True,completed,5,5,0,1.0162151764786516,0.0494815102171027,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,77,nearest,True,completed,23,8,0,1.01683225638345,0.0487294811383884,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,78,nearest,True,completed,8,8,0,1.016274415737242,0.0485741284017228,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,79,nearest,True,completed,18,13,0,1.015335171302336,0.0494748608738146,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,80,nearest,True,completed,9,9,1,1.0163051652579145,0.0494762593289879,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,81,nearest,True,completed,6,6,0,1.0150467213452543,0.0482141331465183,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,82,nearest,True,completed,7,7,0,1.013295009799604,0.0450758706197136,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,83,nearest,True,completed,15,15,0,1.0159941030142277,0.0496671962933101,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,84,nearest,True,completed,19,12,0,1.015235857650916,0.0485194106944402,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,85,nearest,True,completed,9,9,0,1.015289641213849,0.0475662923250433,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,86,nearest,True,completed,16,16,1,1.0146354416522083,0.0487375346047083,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,87,nearest,True,completed,16,13,0,1.015190426654348,0.0479587528589557,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,88,nearest,True,completed,11,11,0,1.012882957984037,0.0452928809324695,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,89,nearest,True,completed,7,7,0,1.01511115526783,0.0494352698289072,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,90,nearest,True,completed,18,18,0,1.0146352308090267,0.0478676992983766,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,91,nearest,True,completed,7,7,0,1.0136656108687914,0.042224712442909,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,92,nearest,True,completed,10,10,0,1.014733924775735,0.0441588633591536,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,93,nearest,True,completed,10,10,0,1.0140649956998478,0.045642725166477,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,94,nearest,True,completed,16,13,0,1.0155052553645587,0.0454336632976004,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,95,nearest,True,completed,11,11,0,1.0157928670109524,0.049323906251704,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,96,nearest,True,completed,8,8,1,1.0147148052756334,0.0442921067172821,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,97,nearest,True,completed,7,7,0,1.0150735214831297,0.0456005870425294,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,98,nearest,True,completed,8,8,0,1.016775727848334,0.0478764811693153,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,99,nearest,True,completed,10,10,0,1.015725951832821,0.0497762866009606,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,100,nearest,True,completed,12,12,0,1.015239794218389,0.0488503349656252,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,101,nearest,True,completed,20,6,2,1.0156927509856388,0.049127482984704,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,102,nearest,True,completed,16,16,0,1.0131762876915018,0.0451053797521981,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,103,nearest,True,completed,4,4,0,1.0159118060465129,0.0466205165003664,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,104,nearest,True,completed,10,10,0,1.0141249159397905,0.046261439361518,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,105,nearest,True,completed,11,11,0,1.0159335363895852,0.0467538977571718,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,106,nearest,True,completed,13,13,0,1.0159619371550894,0.049794040745911,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,107,nearest,True,completed,10,10,0,1.015896203688539,0.0471818284800353,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,108,nearest,True,completed,5,5,0,1.0135454075835106,0.047193281202042,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,109,nearest,True,completed,9,9,0,1.0147960279551986,0.0433053323354378,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,110,nearest,True,completed,8,8,0,1.0138344117918243,0.042142493288423,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,111,nearest,True,completed,8,8,0,1.0146803372972204,0.0479580577700353,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,112,nearest,True,completed,15,11,0,1.0145779560066135,0.0484988467274527,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,113,nearest,True,completed,25,13,0,1.015038352888037,0.0489309798395653,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,114,nearest,True,completed,5,5,0,1.013753511061948,0.0465589472995892,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,115,nearest,True,completed,15,15,0,1.0136075392746249,0.0478031011937103,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,116,nearest,True,completed,11,9,0,1.0153901398416685,0.0473415072578234,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,117,nearest,True,completed,12,12,0,1.016465996963116,0.0498258906176313,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,118,nearest,True,completed,16,16,0,1.0141067715336314,0.0474276745662597,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,119,nearest,True,completed,14,14,0,1.0135293520006228,0.0463995731433779,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,120,nearest,True,completed,13,13,0,1.0148479011231768,0.0478876117318108,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,121,nearest,True,completed,14,14,0,1.0161595403477384,0.0466529847192251,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,122,nearest,True,completed,16,10,1,1.0159365045396425,0.0486785147615878,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,123,nearest,True,completed,9,9,0,1.0145808841766413,0.0491230730243674,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,124,nearest,True,completed,15,15,0,1.015334280801766,0.049448743024269,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,125,nearest,True,completed,11,11,0,1.0148241041002262,0.0475256509589653,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,126,nearest,True,completed,9,9,0,1.0133500475795372,0.0480961893542718,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,127,nearest,True,completed,13,13,1,1.0140608926976007,0.0420108732955017,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,128,nearest,True,completed,9,9,0,1.0160657265444044,0.0493271355955266,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,129,nearest,True,completed,20,14,0,1.0146585111795312,0.0477353335365064,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,130,nearest,True,completed,15,15,0,1.015087772616083,0.046912983503894,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,131,nearest,True,completed,15,15,1,1.016966972796963,0.0496694894392883,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,132,nearest,True,completed,27,13,0,1.016112493321686,0.0458507691363546,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,133,nearest,True,completed,14,14,0,1.0160425870881449,0.0467012951796154,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,134,nearest,True,completed,8,8,0,1.0151676537694538,0.0484370816475954,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,135,nearest,True,completed,6,6,0,1.0159020807441788,0.0490327260902145,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,136,nearest,True,completed,11,11,0,1.015564717877427,0.0480114719222434,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,137,nearest,True,completed,19,7,0,1.0157749354765402,0.0496772870732429,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,138,nearest,True,completed,10,10,0,1.0145981489328129,0.0484296153322655,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,139,nearest,True,completed,8,8,0,1.0160761008388786,0.0486765675780282,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,140,nearest,True,completed,8,8,0,1.0161117683287595,0.0459805275536844,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.0,60,100,100,141,nearest,True,completed,16,10,0,1.0163819994698045,0.0472236161581496,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.0_N_60,2197000,130
130,130,130,1.8,30,100,100,42,nearest,True,completed,2,2,0,1.8131663258083712,0.0297323083593883,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,43,nearest,True,completed,1,1,0,1.8112620585376065,0.0258002335493179,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,44,nearest,True,completed,1,1,0,1.8145885079973296,0.0341616919872071,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,45,nearest,True,completed,1,1,0,1.813919768609093,0.0294961356012592,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,46,nearest,True,completed,1,1,0,1.8133554169525576,0.032383384697557,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,47,nearest,True,completed,6,2,0,1.8148115117360604,0.0374737465723939,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,48,nearest,True,completed,3,3,0,1.812693949353283,0.0278030823662622,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,49,nearest,True,completed,5,5,0,1.815873885079613,0.0388350365368806,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,50,nearest,True,completed,5,5,0,1.8146268353973007,0.032638553464773,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,51,nearest,True,completed,1,1,0,1.814694858887622,0.0355743773313481,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,52,nearest,True,completed,5,5,0,1.82252329011054,0.058443998960178,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,53,nearest,True,completed,4,4,0,1.815758538013497,0.0383907991430603,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,54,nearest,True,completed,3,3,0,1.814307975918374,0.02723466305111,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,55,nearest,True,completed,0,0,0,1.8137817449092395,0.0324247332331615,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,56,nearest,True,completed,1,1,0,1.8146621162564385,0.0380244505832377,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,57,nearest,True,completed,3,3,0,1.8138967309692304,0.0327301256501905,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,58,nearest,True,completed,0,0,0,1.814110649628322,0.0348811732057541,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,59,nearest,True,completed,4,4,0,1.8205660708478004,0.0500853144030896,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,60,nearest,True,completed,2,2,0,1.81548023513268,0.0396553706179604,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,61,nearest,True,completed,0,0,0,1.8169901759541076,0.0418314340152249,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,62,nearest,True,completed,2,2,0,1.8189897245096192,0.0488815964179801,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,63,nearest,True,completed,1,1,0,1.8167902912680465,0.0412737201539189,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,64,nearest,True,completed,4,4,0,1.814566734748068,0.0327659308131975,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,65,nearest,True,completed,1,1,0,1.8135423832002369,0.0335643216707705,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,66,nearest,True,completed,4,4,0,1.8153032142943624,0.0311690540379783,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,67,nearest,True,completed,5,2,0,1.8148955519250356,0.0355778560707182,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,68,nearest,True,completed,2,2,0,1.8167701043266,0.0412607294538882,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,69,nearest,True,completed,0,0,0,1.813993765086632,0.03645218018553,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,70,nearest,True,completed,2,2,0,1.8186483878033863,0.0468615286969795,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,71,nearest,True,completed,5,5,0,1.81493457944944,0.0374763725959936,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,72,nearest,True,completed,1,1,0,1.8145941096582163,0.0364938548691721,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,73,nearest,True,completed,8,3,0,1.818216028838546,0.0479516981434448,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,74,nearest,True,completed,3,3,0,1.815759628464221,0.0417633849133541,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,75,nearest,True,completed,3,3,0,1.8184560948674169,0.0466385990027858,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,76,nearest,True,completed,1,1,0,1.813497272383743,0.031232418709266,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,77,nearest,True,completed,1,1,0,1.8154292398805596,0.0332619693717355,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,78,nearest,True,completed,1,1,0,1.8166215127561915,0.0417898032679011,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
130,130,130,1.8,30,100,100,79,nearest,True,completed,0,0,0,1.8176827762002663,0.0437919346080809,130x130x130,100,5.0,25.0,0.2,20.0,1.0,0.6,grid_130x130x130_rho_1.8_N_30,2197000,130
